sep=;
"Time";"10.1.93.187:9302";"10.1.93.187:9303"
"2019-01-21T17:28:30-05:00";148,516,864;150,360,064
"2019-01-21T17:29:00-05:00";148,516,864;150,360,064
"2019-01-21T17:29:30-05:00";148,516,864;150,360,064
"2019-01-21T17:30:00-05:00";148,516,864;150,360,064
"2019-01-21T17:30:30-05:00";148,516,864;150,360,064
