sep=;
"Time";"192.168.1.3:9302";"192.168.1.3:9303"
"2019-01-23T02:21:30-05:00";null;null
"2019-01-23T02:22:00-05:00";147,976,192;150,175,744
"2019-01-23T02:22:30-05:00";148,037,632;150,175,744
"2019-01-23T02:23:00-05:00";148,168,704;150,175,744
"2019-01-23T02:23:30-05:00";148,168,704;150,175,744
"2019-01-23T02:24:00-05:00";148,168,704;150,175,744
"2019-01-23T02:24:30-05:00";148,168,704;150,175,744
