sep=;
"Time";"192.168.1.3:9302";"192.168.1.3:9303"
"2019-01-23T02:21:30-05:00";null;null
"2019-01-23T02:22:00-05:00";56,434,688;60,411,904
"2019-01-23T02:22:30-05:00";56,434,688;60,411,904
"2019-01-23T02:23:00-05:00";56,684,544;60,411,904
"2019-01-23T02:23:30-05:00";56,954,880;60,710,912
"2019-01-23T02:24:00-05:00";56,954,880;60,710,912
"2019-01-23T02:24:30-05:00";56,954,880;60,710,912
