sep=;
"Time";"192.168.1.3:9302";"192.168.1.3:9303"
"2019-01-23T01:44:00-05:00";null;null
"2019-01-23T01:44:30-05:00";148,033,536;150,179,840
"2019-01-23T01:45:00-05:00";148,054,016;150,179,840
"2019-01-23T01:45:30-05:00";148,168,704;150,179,840
"2019-01-23T01:46:00-05:00";148,168,704;150,179,840
"2019-01-23T01:46:30-05:00";148,168,704;150,179,840
