sep=;
"Time";"192.168.1.3:9302";"192.168.1.3:9303"
"2019-01-23T01:44:00-05:00";null;null
"2019-01-23T01:44:30-05:00";56,352,768;60,846,080
"2019-01-23T01:45:00-05:00";56,594,432;60,846,080
"2019-01-23T01:45:30-05:00";56,864,768;60,846,080
"2019-01-23T01:46:00-05:00";56,864,768;60,846,080
"2019-01-23T01:46:30-05:00";56,864,768;60,846,080
